transaction_id,date,customer_id,channel,product_tier,revenue,approved,processing_failure,disputed
T000020732,2024-09-14,100495,Inbound,Starter,117.63,0,1,0
T000020733,2024-09-14,100563,Outbound,Starter,153.07,0,0,0
T000020734,2024-09-14,101461,Partner,Growth,380.58,1,0,0
T000020735,2024-09-14,100763,Web,Starter,198.25,1,1,0
T000020736,2024-09-14,100468,Outbound,Starter,159.33,1,0,0
T000020737,2024-09-14,101027,Web,Growth,319.57,1,0,0
T000020738,2024-09-14,100181,Partner,Growth,342.84,1,0,0
T000020739,2024-09-14,100311,Web,Growth,401.84,0,0,0
T000020740,2024-09-14,101165,Inbound,Growth,369.76,1,0,0
T000020741,2024-09-14,101487,Inbound,Growth,308.62,1,0,0
T000020742,2024-09-14,100183,Outbound,Starter,257.71,0,0,0
T000020743,2024-09-14,101294,Inbound,Growth,234.17,1,0,0
T000020744,2024-09-14,101090,Web,Pro,470.85,1,0,0
T000020745,2024-09-14,100245,Web,Growth,427.39,0,0,0
T000020746,2024-09-14,101319,Inbound,Growth,426.98,1,0,0
T000020747,2024-09-14,101410,Web,Growth,265.95,0,0,0
T000020748,2024-09-14,101114,Inbound,Starter,185.68,1,0,0
T000020749,2024-09-14,101109,Inbound,Growth,400.94,1,0,0
T000020750,2024-09-14,100196,Partner,Growth,192.7,1,0,0
T000020751,2024-09-14,100799,Outbound,Starter,173.55,1,0,0
T000020752,2024-09-14,100054,Web,Starter,219.73,1,0,0
T000020753,2024-09-14,101010,Web,Growth,418.25,1,0,0
T000020754,2024-09-14,101421,Partner,Starter,157.32,1,0,0
T000020755,2024-09-14,101439,Web,Growth,333.61,1,0,0
T000020756,2024-09-14,100053,Partner,Growth,478.85,1,0,0
T000020757,2024-09-14,101490,Outbound,Pro,554.31,1,0,0
T000020758,2024-09-14,100209,Web,Pro,238.02,0,0,0
T000020759,2024-09-14,100074,Web,Growth,479.72,1,0,0
T000020760,2024-09-14,100041,Inbound,Growth,376.73,1,0,0
T000020761,2024-09-14,100869,Inbound,Starter,273.55,1,0,0
T000020762,2024-09-14,100694,Web,Starter,287.04,1,0,0
T000020763,2024-09-14,100421,Web,Pro,600.65,1,0,0
T000020764,2024-09-14,101385,Outbound,Pro,424.83,1,0,0
T000020765,2024-09-14,100910,Outbound,Starter,136.67,0,0,0
T000020766,2024-09-15,101114,Inbound,Growth,320.02,0,0,0
T000020767,2024-09-15,101419,Partner,Growth,363.78,0,0,0
T000020768,2024-09-15,101459,Web,Starter,241.52,1,0,0
T000020769,2024-09-15,100142,Inbound,Growth,226.86,1,0,0
T000020770,2024-09-15,101356,Inbound,Starter,186.17,1,0,0
T000020771,2024-09-15,100033,Inbound,Starter,111.79,1,0,0
T000020772,2024-09-15,101350,Web,Growth,217.95,1,0,0
T000020773,2024-09-15,100381,Web,Pro,752.71,1,0,0
T000020774,2024-09-15,100128,Inbound,Growth,588.06,0,0,0
T000020775,2024-09-15,100098,Inbound,Starter,166.22,1,0,0
T000020776,2024-09-15,100909,Partner,Growth,511.28,1,0,0
T000020777,2024-09-15,100135,Web,Growth,219.88,1,0,0
T000020778,2024-09-15,100556,Web,Growth,382.61,1,0,0
T000020779,2024-09-15,101466,Partner,Starter,225.2,1,1,0
T000020780,2024-09-15,100048,Inbound,Growth,299.29,1,0,0
T000020781,2024-09-15,101151,Inbound,Starter,207.87,0,0,0
T000020782,2024-09-15,101410,Web,Starter,184.78,1,0,0
T000020783,2024-09-15,101222,Web,Pro,606.15,1,0,0
T000020784,2024-09-15,100092,Web,Growth,342.14,1,0,0
T000020785,2024-09-15,100458,Web,Growth,257.07,1,0,0
T000020786,2024-09-15,100245,Web,Growth,439.79,1,0,0
T000020787,2024-09-15,101132,Web,Growth,147.59,0,0,0
T000020788,2024-09-15,100470,Outbound,Growth,277.76,1,0,0
T000020789,2024-09-15,101459,Inbound,Growth,160.14,1,0,0
T000020790,2024-09-15,100427,Web,Starter,220.2,1,0,0
T000020791,2024-09-15,101396,Inbound,Growth,429.3,1,0,0
T000020792,2024-09-15,100917,Inbound,Growth,378.57,0,0,0
T000020793,2024-09-15,100246,Outbound,Starter,169.92,1,0,0
T000020794,2024-09-15,101281,Web,Starter,156.77,1,0,0
T000020795,2024-09-15,100816,Web,Starter,174.83,1,0,0
T000020796,2024-09-15,100617,Inbound,Starter,165.81,0,0,0
T000020797,2024-09-15,100923,Web,Starter,193.67,0,0,0
T000020798,2024-09-15,100293,Partner,Pro,481.01,1,0,0
T000020799,2024-09-15,100694,Inbound,Growth,386.1,1,0,0
T000020800,2024-09-15,100535,Outbound,Pro,481.87,1,0,0
T000020801,2024-09-15,101019,Web,Starter,237.97,1,0,0
T000020802,2024-09-15,100320,Web,Starter,209.15,1,0,0
T000020803,2024-09-15,100741,Web,Growth,289.07,1,0,0
T000020804,2024-09-15,100155,Web,Starter,116.86,1,0,0
T000020805,2024-09-15,101244,Partner,Growth,379.9,1,0,0
T000020806,2024-09-15,101433,Outbound,Starter,206.68,0,0,0
T000020807,2024-09-15,100863,Outbound,Starter,218.14,0,0,0
T000020808,2024-09-15,100965,Inbound,Growth,342.91,1,0,0
T000020809,2024-09-15,101258,Inbound,Growth,263.37,1,0,0
T000020810,2024-09-15,100057,Web,Growth,439.11,1,0,0
T000020811,2024-09-15,100222,Inbound,Growth,524.98,1,0,0
T000020812,2024-09-15,100157,Web,Growth,349.68,1,0,0
T000020813,2024-09-15,100708,Partner,Starter,248.33,1,0,0
T000020814,2024-09-15,100118,Outbound,Starter,209.85,1,0,0
T000020815,2024-09-15,100022,Inbound,Growth,365.51,1,0,0
T000020816,2024-09-15,100613,Inbound,Pro,549.24,0,0,0
T000020817,2024-09-15,100071,Outbound,Growth,209.7,1,0,0
T000020818,2024-09-15,101181,Outbound,Starter,232.56,1,0,0
T000020819,2024-09-15,101248,Partner,Pro,673.81,1,0,0
T000020820,2024-09-15,101409,Outbound,Starter,186.85,1,0,0
T000020821,2024-09-15,101289,Web,Growth,281.83,0,0,0
T000020822,2024-09-15,100405,Inbound,Growth,264.58,0,0,0
T000020823,2024-09-15,100274,Web,Pro,699.05,1,0,0
T000020824,2024-09-15,100899,Inbound,Pro,402.12,1,0,0
T000020825,2024-09-16,101132,Web,Starter,155.47,1,0,0
T000020826,2024-09-16,100909,Outbound,Growth,250.7,0,0,0
T000020827,2024-09-16,101424,Inbound,Starter,238.45,1,0,0
T000020828,2024-09-16,101325,Inbound,Pro,651.24,1,1,0
T000020829,2024-09-16,101479,Inbound,Growth,198.4,1,0,0
T000020830,2024-09-16,101431,Web,Growth,387.49,1,0,0
T000020831,2024-09-16,100143,Web,Starter,99.83,0,1,0
T000020832,2024-09-16,100693,Web,Growth,324.0,1,0,0
T000020833,2024-09-16,100949,Outbound,Growth,390.4,1,0,0
T000020834,2024-09-16,100020,Inbound,Starter,120.25,0,0,0
T000020835,2024-09-16,100472,Web,Growth,205.44,1,0,0
T000020836,2024-09-16,100826,Inbound,Growth,246.99,1,0,0
T000020837,2024-09-16,100756,Inbound,Growth,396.88,1,1,0
T000020838,2024-09-16,101200,Partner,Starter,204.7,1,0,0
T000020839,2024-09-16,101152,Outbound,Growth,258.67,1,0,0
T000020840,2024-09-16,101260,Web,Growth,404.39,1,0,0
T000020841,2024-09-16,101037,Inbound,Growth,329.26,1,0,0
T000020842,2024-09-16,100134,Web,Starter,166.95,1,0,0
T000020843,2024-09-16,100907,Inbound,Growth,330.11,1,0,0
T000020844,2024-09-16,100622,Web,Starter,183.57,0,0,0
T000020845,2024-09-16,101251,Web,Growth,367.69,0,0,0
T000020846,2024-09-16,100344,Inbound,Growth,344.37,0,0,0
T000020847,2024-09-16,100458,Outbound,Pro,475.98,0,0,0
T000020848,2024-09-16,100371,Partner,Starter,181.66,0,0,0
T000020849,2024-09-16,101049,Web,Starter,273.75,1,0,0
T000020850,2024-09-16,100200,Inbound,Growth,340.11,0,0,0
T000020851,2024-09-16,100468,Outbound,Growth,390.89,1,0,0
T000020852,2024-09-16,100200,Inbound,Growth,382.08,1,0,0
T000020853,2024-09-16,100719,Inbound,Starter,214.26,1,0,0
T000020854,2024-09-16,100283,Partner,Starter,169.25,0,0,0
T000020855,2024-09-16,100503,Web,Starter,81.01,1,0,0
T000020856,2024-09-16,100311,Web,Starter,150.46,1,0,0
T000020857,2024-09-16,100285,Web,Starter,243.62,1,0,0
T000020858,2024-09-16,101118,Partner,Pro,516.64,1,0,0
T000020859,2024-09-16,101280,Outbound,Starter,144.89,1,0,0
T000020860,2024-09-16,100996,Web,Starter,184.69,1,0,0
T000020861,2024-09-16,100406,Web,Starter,186.41,1,0,0
T000020862,2024-09-16,101070,Web,Starter,218.45,1,0,0
T000020863,2024-09-16,100627,Web,Starter,191.34,1,0,0
T000020864,2024-09-16,100483,Inbound,Starter,209.3,1,0,0
T000020865,2024-09-16,101107,Web,Growth,514.62,1,0,0
T000020866,2024-09-16,101004,Web,Starter,202.35,1,0,0
T000020867,2024-09-16,100151,Inbound,Growth,236.34,0,0,0
T000020868,2024-09-16,100553,Web,Pro,653.21,0,0,0
T000020869,2024-09-16,101117,Web,Starter,154.4,0,0,0
T000020870,2024-09-16,100544,Inbound,Growth,243.53,1,0,0
T000020871,2024-09-16,101277,Web,Starter,178.83,1,0,0
T000020872,2024-09-16,100862,Web,Starter,92.79,1,0,0
T000020873,2024-09-16,100780,Partner,Starter,121.91,0,0,0
T000020874,2024-09-16,100964,Inbound,Pro,516.1,0,0,0
T000020875,2024-09-16,100564,Web,Pro,520.24,1,0,0
T000020876,2024-09-16,101407,Web,Starter,127.45,1,0,0
T000020877,2024-09-16,100634,Inbound,Starter,206.53,0,0,0
T000020878,2024-09-16,100013,Web,Starter,199.03,1,0,0
T000020879,2024-09-16,100745,Inbound,Starter,167.45,1,0,0
T000020880,2024-09-16,100131,Inbound,Growth,292.7,1,0,0
T000020881,2024-09-16,100611,Inbound,Starter,134.04,0,0,0
T000020882,2024-09-16,100024,Web,Growth,303.63,1,0,0
T000020883,2024-09-16,100282,Web,Starter,147.11,1,0,0
T000020884,2024-09-16,100181,Inbound,Starter,276.52,1,0,0
T000020885,2024-09-16,100221,Web,Starter,125.64,1,0,0
T000020886,2024-09-16,100520,Inbound,Starter,221.13,0,0,0
T000020887,2024-09-16,100707,Outbound,Growth,251.77,1,0,0
T000020888,2024-09-16,100549,Outbound,Starter,152.29,1,0,0
T000020889,2024-09-16,100935,Outbound,Growth,319.18,1,0,0
T000020890,2024-09-16,100209,Inbound,Growth,357.14,1,0,0
T000020891,2024-09-16,100001,Web,Starter,170.82,0,0,0
T000020892,2024-09-16,100215,Inbound,Starter,212.33,1,0,0
T000020893,2024-09-17,100148,Inbound,Starter,183.53,1,0,0
T000020894,2024-09-17,100965,Outbound,Starter,161.09,1,0,0
T000020895,2024-09-17,101256,Web,Growth,320.13,0,1,0
T000020896,2024-09-17,100760,Web,Growth,378.96,1,0,0
T000020897,2024-09-17,101449,Inbound,Starter,180.64,1,0,0
T000020898,2024-09-17,100118,Web,Starter,170.75,1,0,0
T000020899,2024-09-17,100326,Partner,Starter,180.52,1,0,0
T000020900,2024-09-17,100078,Inbound,Growth,253.83,0,0,0
T000020901,2024-09-17,101061,Web,Starter,204.67,1,0,0
T000020902,2024-09-17,100769,Web,Growth,256.99,1,0,0
T000020903,2024-09-17,100080,Web,Growth,348.67,1,0,0
T000020904,2024-09-17,100977,Inbound,Starter,153.85,1,0,0
T000020905,2024-09-17,100514,Inbound,Growth,466.87,1,0,0
T000020906,2024-09-17,101189,Inbound,Growth,423.18,1,0,0
T000020907,2024-09-17,100386,Partner,Starter,243.21,0,0,0
T000020908,2024-09-17,100105,Inbound,Pro,657.21,1,0,0
T000020909,2024-09-17,100240,Partner,Starter,216.52,1,0,0
T000020910,2024-09-17,100890,Inbound,Starter,113.23,0,0,0
T000020911,2024-09-17,100599,Web,Starter,146.23,1,0,0
T000020912,2024-09-17,101373,Web,Growth,402.24,0,0,0
T000020913,2024-09-17,100448,Inbound,Starter,164.7,1,0,0
T000020914,2024-09-17,100036,Inbound,Starter,134.54,1,0,0
T000020915,2024-09-17,101292,Web,Growth,485.72,1,0,0
T000020916,2024-09-17,101377,Inbound,Starter,178.41,1,0,0
T000020917,2024-09-17,100623,Web,Starter,202.37,1,0,0
T000020918,2024-09-17,101437,Inbound,Starter,197.79,1,0,0
T000020919,2024-09-17,100363,Outbound,Starter,217.23,1,0,0
T000020920,2024-09-17,100340,Web,Starter,114.79,0,0,0
T000020921,2024-09-17,100302,Partner,Starter,247.76,1,0,0
T000020922,2024-09-17,100011,Inbound,Starter,201.15,0,0,0
T000020923,2024-09-17,100465,Web,Growth,217.1,0,1,0
T000020924,2024-09-17,100357,Inbound,Starter,233.38,1,0,0
T000020925,2024-09-17,100053,Inbound,Starter,210.07,1,0,0
T000020926,2024-09-17,101336,Web,Starter,207.82,1,0,0
T000020927,2024-09-17,100687,Inbound,Pro,516.82,0,0,0
T000020928,2024-09-17,101396,Outbound,Pro,377.22,0,0,0
T000020929,2024-09-17,101253,Web,Starter,189.2,1,0,0
T000020930,2024-09-17,100269,Partner,Starter,162.0,0,0,0
T000020931,2024-09-17,101321,Outbound,Starter,144.83,1,0,0
T000020932,2024-09-17,101112,Outbound,Growth,251.7,0,0,0
T000020933,2024-09-17,101459,Web,Growth,231.4,0,0,0
T000020934,2024-09-17,100413,Web,Growth,349.55,0,0,0
T000020935,2024-09-17,100911,Web,Starter,173.16,1,0,0
T000020936,2024-09-17,100449,Inbound,Starter,220.37,1,0,0
T000020937,2024-09-17,101040,Inbound,Pro,712.1,1,0,0
T000020938,2024-09-17,101047,Outbound,Starter,157.8,1,0,0
T000020939,2024-09-17,100808,Web,Starter,251.48,0,0,0
T000020940,2024-09-17,100811,Inbound,Starter,188.32,1,0,0
T000020941,2024-09-17,100737,Web,Pro,615.14,0,0,0
T000020942,2024-09-17,100855,Outbound,Growth,259.02,1,0,0
T000020943,2024-09-17,100822,Web,Starter,152.73,1,0,0
T000020944,2024-09-17,100179,Inbound,Growth,412.42,0,0,0
T000020945,2024-09-17,101366,Inbound,Starter,78.67,1,0,0
T000020946,2024-09-17,101355,Inbound,Starter,114.81,1,0,0
T000020947,2024-09-17,100697,Web,Growth,479.02,1,0,0
T000020948,2024-09-17,100894,Web,Starter,194.78,0,0,0
T000020949,2024-09-17,100806,Outbound,Starter,136.8,1,0,0
T000020950,2024-09-17,100538,Web,Starter,165.17,1,0,0
T000020951,2024-09-17,100478,Outbound,Pro,596.65,0,0,0
T000020952,2024-09-17,100863,Web,Growth,357.7,0,0,0
T000020953,2024-09-17,100928,Web,Growth,287.17,0,0,0
T000020954,2024-09-17,100888,Outbound,Starter,185.42,1,0,0
T000020955,2024-09-17,100388,Outbound,Growth,303.85,1,0,0
T000020956,2024-09-17,100994,Web,Growth,276.71,1,0,0
T000020957,2024-09-17,101042,Outbound,Growth,300.33,1,0,0
T000020958,2024-09-17,100974,Inbound,Growth,449.86,1,0,0
T000020959,2024-09-17,100452,Inbound,Pro,487.12,1,0,0
T000020960,2024-09-17,101034,Web,Starter,111.94,1,0,0
T000020961,2024-09-17,100985,Web,Growth,183.58,1,0,0
T000020962,2024-09-17,101112,Inbound,Growth,255.6,1,0,0
T000020963,2024-09-17,100956,Inbound,Growth,221.45,0,0,0
T000020964,2024-09-17,101457,Outbound,Pro,800.69,1,0,0
T000020965,2024-09-17,101113,Outbound,Starter,191.65,1,0,0
T000020966,2024-09-18,100259,Inbound,Growth,294.01,1,0,0
T000020967,2024-09-18,100084,Web,Growth,431.81,0,0,0
T000020968,2024-09-18,100077,Inbound,Growth,330.57,1,0,0
T000020969,2024-09-18,100636,Web,Starter,164.05,1,0,0
T000020970,2024-09-18,101077,Outbound,Starter,229.78,0,0,0
T000020971,2024-09-18,100962,Partner,Growth,368.64,1,0,0
T000020972,2024-09-18,100357,Inbound,Growth,441.09,1,0,0
T000020973,2024-09-18,101033,Web,Growth,327.93,1,0,0
T000020974,2024-09-18,101374,Web,Starter,121.02,1,0,0
T000020975,2024-09-18,100047,Outbound,Growth,248.83,1,0,0
T000020976,2024-09-18,100799,Partner,Starter,169.02,1,0,0
T000020977,2024-09-18,100940,Partner,Starter,205.8,1,0,0
T000020978,2024-09-18,101403,Web,Starter,200.84,1,0,0
T000020979,2024-09-18,100175,Inbound,Growth,102.82,1,0,0
T000020980,2024-09-18,101343,Web,Growth,454.11,0,0,0
T000020981,2024-09-18,100789,Inbound,Pro,275.14,1,0,0
T000020982,2024-09-18,100843,Inbound,Pro,840.58,1,0,0
T000020983,2024-09-18,101051,Web,Growth,236.7,1,0,0
T000020984,2024-09-18,100225,Inbound,Starter,176.99,1,0,0
T000020985,2024-09-18,100921,Inbound,Growth,350.5,1,0,0
T000020986,2024-09-18,101351,Inbound,Pro,683.65,0,0,0
T000020987,2024-09-18,100883,Web,Starter,201.19,1,0,0
T000020988,2024-09-18,100374,Web,Growth,299.03,1,0,0
T000020989,2024-09-18,100248,Inbound,Starter,127.43,0,0,0
T000020990,2024-09-18,100223,Inbound,Growth,302.33,1,0,0
T000020991,2024-09-18,101141,Inbound,Growth,457.27,1,0,0
T000020992,2024-09-18,100366,Outbound,Growth,226.94,1,0,0
T000020993,2024-09-18,100312,Web,Growth,323.69,1,0,0
T000020994,2024-09-18,101158,Inbound,Growth,413.62,0,0,0
T000020995,2024-09-18,101471,Inbound,Growth,369.44,0,0,0
T000020996,2024-09-18,100627,Inbound,Starter,224.04,0,0,0
T000020997,2024-09-18,101346,Web,Growth,379.43,0,0,0
T000020998,2024-09-18,100267,Inbound,Growth,574.69,1,0,0
T000020999,2024-09-18,101268,Partner,Starter,206.39,1,0,0
T000021000,2024-09-18,101344,Inbound,Pro,807.5,0,0,0
T000021001,2024-09-18,100309,Inbound,Pro,525.38,1,0,0
T000021002,2024-09-18,100614,Inbound,Growth,235.22,1,0,0
T000021003,2024-09-18,101080,Outbound,Growth,112.08,0,0,0
T000021004,2024-09-18,100908,Web,Starter,147.63,0,0,0
T000021005,2024-09-18,101374,Inbound,Starter,144.03,0,0,0
T000021006,2024-09-18,100517,Web,Growth,436.42,0,0,0
T000021007,2024-09-18,101423,Web,Growth,302.21,1,0,0
T000021008,2024-09-18,101224,Web,Growth,389.63,1,0,0
T000021009,2024-09-18,101479,Web,Starter,114.21,1,0,0
T000021010,2024-09-18,101253,Inbound,Starter,151.69,1,0,0
T000021011,2024-09-18,100879,Partner,Starter,254.24,1,0,0
T000021012,2024-09-18,100489,Web,Starter,162.67,1,0,0
T000021013,2024-09-18,101030,Outbound,Growth,431.27,1,1,0
T000021014,2024-09-18,101260,Web,Pro,631.56,0,0,0
T000021015,2024-09-18,100120,Web,Growth,304.14,1,0,0
T000021016,2024-09-18,100272,Web,Pro,401.77,1,0,0
T000021017,2024-09-18,100625,Inbound,Starter,198.78,1,0,0
T000021018,2024-09-18,101125,Web,Growth,298.86,1,0,0
T000021019,2024-09-18,100884,Inbound,Starter,166.24,1,0,0
T000021020,2024-09-18,100403,Inbound,Pro,631.69,1,0,0
T000021021,2024-09-18,101335,Web,Growth,320.76,0,0,0
T000021022,2024-09-18,100220,Web,Starter,216.83,1,0,0
T000021023,2024-09-18,101329,Web,Starter,54.67,0,0,0
T000021024,2024-09-18,100996,Inbound,Growth,410.99,1,0,0
T000021025,2024-09-18,100061,Web,Growth,372.9,1,0,0
T000021026,2024-09-18,100948,Outbound,Starter,154.05,1,0,0
T000021027,2024-09-18,101313,Web,Growth,305.12,1,0,0
T000021028,2024-09-18,100233,Outbound,Growth,272.86,0,0,0
T000021029,2024-09-18,100485,Web,Growth,302.11,1,0,0
T000021030,2024-09-18,101258,Inbound,Pro,659.63,1,0,0
T000021031,2024-09-18,100895,Inbound,Starter,225.72,1,0,0
T000021032,2024-09-18,101094,Outbound,Pro,603.3,0,0,0
T000021033,2024-09-18,100161,Inbound,Pro,763.95,1,0,0
T000021034,2024-09-18,100890,Web,Starter,230.48,0,0,0
T000021035,2024-09-18,100790,Web,Starter,87.28,1,0,0
T000021036,2024-09-18,100744,Outbound,Pro,696.39,1,0,0
T000021037,2024-09-18,100586,Partner,Starter,280.15,1,0,0
T000021038,2024-09-18,100365,Web,Starter,115.22,0,0,0
T000021039,2024-09-18,100091,Inbound,Pro,521.64,1,0,0
T000021040,2024-09-18,100619,Outbound,Starter,197.74,1,0,0
T000021041,2024-09-18,100830,Web,Growth,393.02,1,0,0
T000021042,2024-09-18,101031,Web,Pro,452.25,1,0,0
T000021043,2024-09-19,100577,Inbound,Starter,145.78,1,0,0
T000021044,2024-09-19,100250,Inbound,Starter,170.17,1,0,0
T000021045,2024-09-19,100547,Inbound,Growth,319.08,1,0,0
T000021046,2024-09-19,100945,Inbound,Pro,717.31,1,0,0
T000021047,2024-09-19,101041,Web,Growth,160.74,0,0,0
T000021048,2024-09-19,101200,Inbound,Pro,608.6,1,0,0
T000021049,2024-09-19,100780,Web,Growth,394.34,0,0,0
T000021050,2024-09-19,100610,Web,Starter,182.83,1,0,0
T000021051,2024-09-19,100551,Outbound,Growth,300.78,1,0,0
T000021052,2024-09-19,100917,Web,Starter,100.38,1,0,0
T000021053,2024-09-19,101002,Inbound,Growth,488.29,1,0,0
T000021054,2024-09-19,101280,Web,Growth,216.63,1,0,0
T000021055,2024-09-19,100847,Web,Starter,165.66,0,0,0
T000021056,2024-09-19,100899,Web,Starter,192.12,1,0,0
T000021057,2024-09-19,100533,Inbound,Starter,122.94,1,0,0
T000021058,2024-09-19,101101,Web,Starter,169.6,1,0,0
T000021059,2024-09-19,100086,Web,Pro,544.21,0,0,0
T000021060,2024-09-19,100790,Web,Starter,234.84,1,0,0
T000021061,2024-09-19,100135,Web,Starter,134.57,1,0,0
T000021062,2024-09-19,100187,Web,Starter,161.8,1,0,0
T000021063,2024-09-19,100931,Inbound,Starter,185.71,1,1,0
T000021064,2024-09-19,100370,Inbound,Starter,174.31,0,0,0
T000021065,2024-09-19,100771,Inbound,Growth,324.37,1,0,0
T000021066,2024-09-19,100240,Outbound,Growth,358.94,1,0,0
T000021067,2024-09-19,100343,Web,Starter,163.3,1,0,0
T000021068,2024-09-19,100417,Web,Pro,856.51,1,0,0
T000021069,2024-09-19,100782,Web,Pro,427.56,1,0,0
T000021070,2024-09-19,100891,Inbound,Starter,102.11,1,0,0
T000021071,2024-09-19,100501,Outbound,Starter,154.43,0,0,0
T000021072,2024-09-19,100278,Web,Starter,206.58,1,0,0
T000021073,2024-09-19,101296,Web,Starter,153.2,1,0,0
T000021074,2024-09-19,100158,Inbound,Starter,260.73,1,0,0
T000021075,2024-09-19,100396,Inbound,Starter,162.89,1,0,0
T000021076,2024-09-19,101440,Outbound,Growth,472.98,0,0,0
T000021077,2024-09-19,101282,Outbound,Starter,135.73,1,0,0
T000021078,2024-09-19,101448,Outbound,Starter,159.14,1,0,0
T000021079,2024-09-19,100564,Inbound,Growth,261.69,1,0,0
T000021080,2024-09-19,100181,Web,Growth,277.29,1,0,0
T000021081,2024-09-19,101033,Outbound,Starter,115.03,1,0,0
T000021082,2024-09-19,100770,Partner,Pro,1373.96,1,0,0
T000021083,2024-09-19,100848,Web,Starter,134.78,1,0,0
T000021084,2024-09-19,101316,Inbound,Pro,724.9,1,0,0
T000021085,2024-09-19,100396,Outbound,Pro,307.31,0,0,0
T000021086,2024-09-19,101163,Inbound,Pro,363.46,1,0,0
T000021087,2024-09-19,100387,Web,Starter,222.96,1,0,0
T000021088,2024-09-19,100332,Inbound,Starter,225.64,1,0,0
T000021089,2024-09-19,100524,Web,Starter,138.48,1,0,0
T000021090,2024-09-19,100161,Inbound,Starter,206.48,1,0,0
T000021091,2024-09-19,101380,Outbound,Pro,452.26,0,0,0
T000021092,2024-09-19,100831,Outbound,Growth,178.51,1,0,0
T000021093,2024-09-19,100832,Web,Growth,371.63,0,0,0
T000021094,2024-09-19,100381,Inbound,Starter,231.5,1,0,0
T000021095,2024-09-19,100515,Partner,Starter,120.1,1,0,0
T000021096,2024-09-19,100033,Outbound,Pro,366.03,0,0,0
T000021097,2024-09-19,100036,Inbound,Growth,384.97,1,0,0
T000021098,2024-09-19,100242,Web,Growth,261.08,0,0,0
T000021099,2024-09-19,101241,Web,Starter,163.07,0,0,0
T000021100,2024-09-19,100645,Web,Starter,88.2,1,0,0
T000021101,2024-09-19,100735,Outbound,Growth,248.14,1,0,0
T000021102,2024-09-19,100334,Web,Starter,202.07,1,0,0
T000021103,2024-09-19,100014,Outbound,Pro,633.17,0,0,0
T000021104,2024-09-19,101070,Partner,Starter,146.63,1,0,0
T000021105,2024-09-19,100881,Web,Pro,615.46,1,0,0
T000021106,2024-09-19,101278,Web,Starter,160.92,1,0,0
T000021107,2024-09-19,100061,Web,Growth,323.03,1,0,0
T000021108,2024-09-19,101393,Web,Growth,251.37,0,0,0
T000021109,2024-09-19,100167,Outbound,Starter,193.23,0,0,0
T000021110,2024-09-19,101010,Web,Growth,382.8,0,0,0
T000021111,2024-09-19,100091,Web,Growth,238.57,0,0,0
T000021112,2024-09-19,101289,Web,Growth,447.85,1,0,0
T000021113,2024-09-19,101142,Inbound,Growth,353.46,0,0,0
T000021114,2024-09-19,100131,Inbound,Starter,232.14,1,0,0
T000021115,2024-09-19,100958,Inbound,Growth,418.55,1,0,0
T000021116,2024-09-19,101370,Outbound,Starter,142.22,1,0,0
T000021117,2024-09-19,100579,Partner,Starter,121.16,1,0,0
T000021118,2024-09-19,100303,Web,Pro,601.81,0,1,0
T000021119,2024-09-19,101371,Web,Starter,149.18,1,0,0
T000021120,2024-09-19,100482,Web,Starter,187.75,1,0,0
T000021121,2024-09-19,101470,Inbound,Growth,399.75,0,0,0
T000021122,2024-09-20,100519,Web,Growth,395.26,0,0,0
